uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,216
RJ,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,2
RJ,PNEUMONIA,DOMICILIO,"60 - 69",F,20
RJ,PNEUMONIA,DOMICILIO,"60 - 69",M,60
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,1177
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,1572
RJ,PNEUMONIA,IGNORADO,"60 - 69",M,3
RJ,PNEUMONIA,OUTRO,"60 - 69",F,6
RJ,PNEUMONIA,OUTRO,"60 - 69",M,6
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,170
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,273
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,12
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,26
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,1329
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,1626
RJ,SEPTICEMIA,IGNORADO,"60 - 69",F,1
RJ,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,195
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",I,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,221
RJ,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SRAG,DOMICILIO,"60 - 69",F,2
RJ,SRAG,DOMICILIO,"60 - 69",M,4
RJ,SRAG,HOSPITAL,"60 - 69",F,147
RJ,SRAG,HOSPITAL,"60 - 69",M,174
RJ,SRAG,IGNORADO,"60 - 69",F,2
RJ,SRAG,OUTRO,"60 - 69",M,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,34
RN,OUTRAS,AMBULANCIA,"60 - 69",F,1
RN,OUTRAS,DOMICILIO,"60 - 69",F,166
RN,OUTRAS,DOMICILIO,"60 - 69",M,259
RN,OUTRAS,HOSPITAL,"60 - 69",F,308
RN,OUTRAS,HOSPITAL,"60 - 69",M,373
RN,OUTRAS,IGNORADO,"60 - 69",M,2
RN,OUTRAS,OUTRO,"60 - 69",F,3
RN,OUTRAS,OUTRO,"60 - 69",M,26
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,19
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,39
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,12
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,26
RN,COVID,DOMICILIO,"60 - 69",F,3
RN,COVID,DOMICILIO,"60 - 69",M,9
RN,COVID,HOSPITAL,"60 - 69",F,134
RN,COVID,HOSPITAL,"60 - 69",M,212
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RN,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,7
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,3
RN,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,20
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,23
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,50
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,58
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,8
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,21
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,94
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,130
RN,PNEUMONIA,OUTRO,"60 - 69",F,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
RN,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,15
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,115
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,127
RN,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RN,SEPTICEMIA,OUTRO,"60 - 69",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
RN,SRAG,DOMICILIO,"60 - 69",F,3
RN,SRAG,DOMICILIO,"60 - 69",M,1
RN,SRAG,HOSPITAL,"60 - 69",F,9
RN,SRAG,HOSPITAL,"60 - 69",M,11
RO,OUTRAS,DOMICILIO,"60 - 69",F,58
RO,OUTRAS,DOMICILIO,"60 - 69",M,148
RO,OUTRAS,HOSPITAL,"60 - 69",F,156
RO,OUTRAS,HOSPITAL,"60 - 69",M,245
RO,OUTRAS,OUTRO,"60 - 69",F,7
RO,OUTRAS,OUTRO,"60 - 69",M,22
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RO,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,9
RO,COVID,DOMICILIO,"60 - 69",M,4
RO,COVID,HOSPITAL,"60 - 69",F,97
RO,COVID,HOSPITAL,"60 - 69",M,155
RO,COVID,OUTRO,"60 - 69",M,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,COVID,VIA_PUBLICA,"60 - 69",M,1
RO,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,1
RO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RO,INDETERMINADA,HOSPITAL,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,11
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,12
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,43
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,53
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
RO,PNEUMONIA,DOMICILIO,"60 - 69",F,3
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,3
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,52
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,79
RO,PNEUMONIA,IGNORADO,"60 - 69",M,1
RO,PNEUMONIA,OUTRO,"60 - 69",M,1
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,68
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,58
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RO,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RO,SRAG,HOSPITAL,"60 - 69",F,3
RO,SRAG,HOSPITAL,"60 - 69",M,7
RO,SRAG,VIA_PUBLICA,"60 - 69",M,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,21
RR,OUTRAS,DOMICILIO,"60 - 69",M,26
RR,OUTRAS,HOSPITAL,"60 - 69",F,59
RR,OUTRAS,HOSPITAL,"60 - 69",M,82
RR,OUTRAS,IGNORADO,"60 - 69",M,1
RR,OUTRAS,OUTRO,"60 - 69",F,2
RR,OUTRAS,OUTRO,"60 - 69",M,3
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
RR,OUTRAS,VIA_PUBLICA,"60 - 69",M,3
RR,COVID,DOMICILIO,"60 - 69",F,1
RR,COVID,DOMICILIO,"60 - 69",M,6
RR,COVID,HOSPITAL,"60 - 69",F,57
RR,COVID,HOSPITAL,"60 - 69",M,91
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RR,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,5
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,15
RR,PNEUMONIA,DOMICILIO,"60 - 69",F,1
RR,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,18
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,20
RR,SEPTICEMIA,DOMICILIO,"60 - 69",M,2
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,16
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,19
RS,OUTRAS,DOMICILIO,"60 - 69",F,731
RS,OUTRAS,DOMICILIO,"60 - 69",I,2
RS,OUTRAS,DOMICILIO,"60 - 69",M,1465
RS,OUTRAS,HOSPITAL,"60 - 69",F,2123
RS,OUTRAS,HOSPITAL,"60 - 69",I,2
RS,OUTRAS,HOSPITAL,"60 - 69",M,2974
RS,OUTRAS,IGNORADO,"60 - 69",F,97
RS,OUTRAS,IGNORADO,"60 - 69",M,161
RS,OUTRAS,OUTRO,"60 - 69",F,48
RS,OUTRAS,OUTRO,"60 - 69",M,129
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,161
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,258
RS,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,14
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,99
RS,COVID,DOMICILIO,"60 - 69",F,12
RS,COVID,DOMICILIO,"60 - 69",M,14
RS,COVID,HOSPITAL,"60 - 69",F,511
RS,COVID,HOSPITAL,"60 - 69",I,1
RS,COVID,HOSPITAL,"60 - 69",M,837
RS,COVID,IGNORADO,"60 - 69",F,29
RS,COVID,IGNORADO,"60 - 69",M,37
RS,COVID,OUTRO,"60 - 69",F,3
RS,COVID,OUTRO,"60 - 69",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,24
RS,COVID,VIA_PUBLICA,"60 - 69",M,2
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,21
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,41
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,9
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,12
RS,INDETERMINADA,IGNORADO,"60 - 69",M,1
RS,INDETERMINADA,OUTRO,"60 - 69",F,1
RS,INDETERMINADA,OUTRO,"60 - 69",M,4
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,44
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,64
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,406
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,547
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,12
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,19
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,5
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,5
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,24
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,32
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
RS,PNEUMONIA,DOMICILIO,"60 - 69",F,13
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,24
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,531
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,934
RS,PNEUMONIA,IGNORADO,"60 - 69",F,13
RS,PNEUMONIA,IGNORADO,"60 - 69",M,34
RS,PNEUMONIA,OUTRO,"60 - 69",F,3
RS,PNEUMONIA,OUTRO,"60 - 69",M,3
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,22
RS,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
RS,SEPTICEMIA,DOMICILIO,"60 - 69",F,9
RS,SEPTICEMIA,DOMICILIO,"60 - 69",M,14
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,785
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,940
RS,SEPTICEMIA,IGNORADO,"60 - 69",F,27
RS,SEPTICEMIA,IGNORADO,"60 - 69",M,35
RS,SEPTICEMIA,OUTRO,"60 - 69",M,3
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,21
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,18
RS,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
RS,SRAG,HOSPITAL,"60 - 69",F,21
RS,SRAG,HOSPITAL,"60 - 69",M,29
RS,SRAG,IGNORADO,"60 - 69",F,3
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,OUTRAS,DOMICILIO,"60 - 69",F,391
SC,OUTRAS,DOMICILIO,"60 - 69",M,691
SC,OUTRAS,HOSPITAL,"60 - 69",F,1064
SC,OUTRAS,HOSPITAL,"60 - 69",I,1
SC,OUTRAS,HOSPITAL,"60 - 69",M,1650
SC,OUTRAS,IGNORADO,"60 - 69",F,3
SC,OUTRAS,IGNORADO,"60 - 69",M,3
SC,OUTRAS,OUTRO,"60 - 69",F,22
SC,OUTRAS,OUTRO,"60 - 69",M,57
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,43
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,67
SC,OUTRAS,POSTO_SAUDE,"60 - 69",F,2
SC,OUTRAS,POSTO_SAUDE,"60 - 69",M,2
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,5
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,46
SC,COVID,DOMICILIO,"60 - 69",F,5
SC,COVID,DOMICILIO,"60 - 69",M,12
SC,COVID,HOSPITAL,"60 - 69",F,257
SC,COVID,HOSPITAL,"60 - 69",M,528
SC,COVID,OUTRO,"60 - 69",F,2
SC,COVID,OUTRO,"60 - 69",M,4
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
SC,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,2
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,11
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,4
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,5
SC,INDETERMINADA,OUTRO,"60 - 69",F,1
SC,INDETERMINADA,OUTRO,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,18
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,31
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,184
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,250
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,12
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,24
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,283
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,471
SC,PNEUMONIA,IGNORADO,"60 - 69",F,1
SC,PNEUMONIA,OUTRO,"60 - 69",F,2
SC,PNEUMONIA,OUTRO,"60 - 69",M,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SC,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,10
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,315
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,453
SC,SEPTICEMIA,IGNORADO,"60 - 69",F,1
SC,SEPTICEMIA,IGNORADO,"60 - 69",M,2
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,SRAG,DOMICILIO,"60 - 69",M,1
SC,SRAG,HOSPITAL,"60 - 69",F,11
SC,SRAG,HOSPITAL,"60 - 69",M,12
SC,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,OUTRAS,DOMICILIO,"60 - 69",F,71
SE,OUTRAS,DOMICILIO,"60 - 69",M,155
SE,OUTRAS,HOSPITAL,"60 - 69",F,231
SE,OUTRAS,HOSPITAL,"60 - 69",M,301
SE,OUTRAS,IGNORADO,"60 - 69",F,5
SE,OUTRAS,IGNORADO,"60 - 69",M,3
SE,OUTRAS,OUTRO,"60 - 69",F,8
SE,OUTRAS,OUTRO,"60 - 69",I,1
SE,OUTRAS,OUTRO,"60 - 69",M,10
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,74
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,120
SE,OUTRAS,VIA_PUBLICA,"60 - 69",F,2
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,7
SE,COVID,DOMICILIO,"60 - 69",F,3
SE,COVID,DOMICILIO,"60 - 69",M,2
SE,COVID,HOSPITAL,"60 - 69",F,145
SE,COVID,HOSPITAL,"60 - 69",M,226
SE,COVID,IGNORADO,"60 - 69",M,5
SE,COVID,OUTRO,"60 - 69",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SE,COVID,VIA_PUBLICA,"60 - 69",F,1
SE,COVID,VIA_PUBLICA,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",F,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,9
SE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SE,INDETERMINADA,HOSPITAL,"60 - 69",M,3
SE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,8
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,11
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,49
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,65
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,6
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
SE,PNEUMONIA,DOMICILIO,"60 - 69",M,8
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,58
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,87
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
SE,PNEUMONIA,VIA_PUBLICA,"60 - 69",F,1
SE,SEPTICEMIA,DOMICILIO,"60 - 69",F,3
SE,SEPTICEMIA,DOMICILIO,"60 - 69",M,4
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,128
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,140
SE,SEPTICEMIA,IGNORADO,"60 - 69",F,1
SE,SEPTICEMIA,IGNORADO,"60 - 69",M,2
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
SE,SRAG,HOSPITAL,"60 - 69",F,7
SE,SRAG,HOSPITAL,"60 - 69",M,7
SE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SP,OUTRAS,AMBULANCIA,"60 - 69",F,1
SP,OUTRAS,AMBULANCIA,"60 - 69",M,2
SP,OUTRAS,DOMICILIO,"60 - 69",F,2269
SP,OUTRAS,DOMICILIO,"60 - 69",I,1
SP,OUTRAS,DOMICILIO,"60 - 69",M,4539
SP,OUTRAS,HOSPITAL,"60 - 69",F,7476
SP,OUTRAS,HOSPITAL,"60 - 69",I,2
SP,OUTRAS,HOSPITAL,"60 - 69",M,10615
SP,OUTRAS,IGNORADO,"60 - 69",F,34
SP,OUTRAS,IGNORADO,"60 - 69",I,1
SP,OUTRAS,IGNORADO,"60 - 69",M,57
SP,OUTRAS,OUTRO,"60 - 69",F,230
SP,OUTRAS,OUTRO,"60 - 69",M,571
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,578
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,981
SP,OUTRAS,POSTO_SAUDE,"60 - 69",F,19
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,22
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,57
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,278
SP,COVID,DOMICILIO,"60 - 69",F,49
SP,COVID,DOMICILIO,"60 - 69",M,98
SP,COVID,HOSPITAL,"60 - 69",F,3616
SP,COVID,HOSPITAL,"60 - 69",M,5881
SP,COVID,IGNORADO,"60 - 69",F,7
SP,COVID,IGNORADO,"60 - 69",M,8
SP,COVID,OUTRO,"60 - 69",F,33
SP,COVID,OUTRO,"60 - 69",M,49
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,101
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,160
SP,COVID,POSTO_SAUDE,"60 - 69",F,3
SP,COVID,POSTO_SAUDE,"60 - 69",M,3
SP,COVID,VIA_PUBLICA,"60 - 69",F,1
SP,COVID,VIA_PUBLICA,"60 - 69",M,2
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,44
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,123
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,22
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,38
SP,INDETERMINADA,IGNORADO,"60 - 69",M,2
SP,INDETERMINADA,OUTRO,"60 - 69",F,3
SP,INDETERMINADA,OUTRO,"60 - 69",M,10
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
SP,INDETERMINADA,POSTO_SAUDE,"60 - 69",F,1
SP,INDETERMINADA,POSTO_SAUDE,"60 - 69",M,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,12
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,192
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,270
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,1843
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",I,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,2186
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,8
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,6
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,40
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,71
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,116
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,208
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,5
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,7
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,5
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,3
SP,PNEUMONIA,DOMICILIO,"60 - 69",F,85
SP,PNEUMONIA,DOMICILIO,"60 - 69",M,181
SP,PNEUMONIA,HOSPITAL,"60 - 69",F,2657
SP,PNEUMONIA,HOSPITAL,"60 - 69",I,1
SP,PNEUMONIA,HOSPITAL,"60 - 69",M,4267
SP,PNEUMONIA,IGNORADO,"60 - 69",M,13
SP,PNEUMONIA,OUTRO,"60 - 69",F,31
SP,PNEUMONIA,OUTRO,"60 - 69",M,42
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,111
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,165
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",F,1
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",M,5
SP,PNEUMONIA,SAMU,"60 - 69",F,1
SP,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,5
